param,value
0.48650000000000004,-0.9982941092179515
0.48800000000000004,-0.9983118031967695
0.4895,-0.9983291338898431
0.491,-0.998346112371741
0.4925,-0.9983627492714234
0.494,-0.9983790547944317
0.4955,-0.9983950387437647
0.497,-0.998410710539532
0.4985,-0.9984260792374668
0.5,-0.9984411535463756
